"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in local currency, unless specified"
"Definitions:"
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","product sales","shipping credits","promotional rebates","selling fees","fba fees","other transaction fees","other","total"
"24 Mar 2025 9:48:43 PM UTC","24506241032","Order","406-6584894-0204316","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Sharjah","","","45.99","2.00","-2.00","-4.60","-9.45","0","0","31.94"
"24 Mar 2025 9:54:03 PM UTC","24506241032","Order","406-0679076-2818747","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Abu Dhabi","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"24 Mar 2025 10:06:54 PM UTC","24506241032","Order","402-6105988-0122703","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","1.50","0","-6.00","-12.00","0","0","43.49"
"24 Mar 2025 11:08:16 PM UTC","24506241032","Order","405-7204898-4074717","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Ajman","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"25 Mar 2025 9:59:45 AM UTC","24506241032","Order","404-1759689-7532309","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Al Ain","","","59.99","0.84","-0.84","-6.00","-10.50","0","0","43.49"
"25 Mar 2025 6:43:14 PM UTC","24506241032","Order","402-9800784-7188303","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Al Ain","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"25 Mar 2025 7:59:41 PM UTC","24506241032","Order","402-3054831-1592337","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"25 Mar 2025 8:45:44 PM UTC","24506241032","Order","405-2234581-3220328","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","رأس الخيمة","","","90.99","10.00","0","-9.10","-21.03","0","0","70.86"
"25 Mar 2025 9:34:39 PM UTC","24506241032","Order","402-8681358-6218764","H1-TUMM-Y2MI","GEEEKART Electric Nail Clipper 2-in-1 with 3 Speeds Nail Clipper Electric With LED Light Type-C Charging Ultra Lightweight Low Noise Easy Elderly Chil","1","amazon.ae","Amazon","Abu Dhabi","","","79.00","0","0","-6.32","-9.45","0","0","63.23"
"25 Mar 2025 9:57:50 PM UTC","24506241032","Order","405-4030333-9963539","79-ZZXJ-ES5J","Epoxy Resin 1 Gallon, 0.5 Gallon Resin and 0.5 Gallon Hardener Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jeweller","1","amazon.ae","Amazon","Dubai","","","295.00","10.00","-10.00","-29.50","-14.70","0","0","250.80"
"25 Mar 2025 10:06:09 PM UTC","24506241032","Order","406-9059849-4834744","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Abu Dhabi","","","90.99","0","0","-9.10","-11.03","0","0","70.86"
"25 Mar 2025 11:38:01 PM UTC","24506241032","Order","405-3346522-4120318","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","2","amazon.ae","Amazon","Dubai","","","99.98","1.50","-1.50","-10.00","-18.90","0","0","71.08"
"26 Mar 2025 7:16:44 PM UTC","24520582282","Order","403-0730096-7732328","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","أبوظبي","","","90.99","18.00","0","-9.10","-39.03","0","10.00","70.86"
"26 Mar 2025 8:59:52 PM UTC","24520582282","Transfer","","","To account ending with: 721","","","","","","","0","0","0","0","0","0","-1,425.28","-1,425.28"
"26 Mar 2025 9:32:23 PM UTC","24520582282","Order","403-9282640-9835534","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Sharjah","","","49.99","0","0","-5.00","-9.45","0","0","35.54"
"26 Mar 2025 9:48:08 PM UTC","24520582282","Order","407-8694103-6265148","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Sharjah","","","59.99","3.34","-3.34","-6.00","-10.50","0","0","43.49"
"26 Mar 2025 10:22:57 PM UTC","24520582282","Order","407-2942361-2787546","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Ras Al Khaimah","","","49.99","0","0","-5.00","-9.45","0","0","35.54"
"26 Mar 2025 10:23:32 PM UTC","24520582282","Order","405-4122523-8914704","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Abu Dhabi","","","49.99","5.00","-5.00","-5.00","-9.45","0","0","35.54"
"26 Mar 2025 10:27:11 PM UTC","24520582282","Order","407-3306379-2821154","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"26 Mar 2025 10:33:51 PM UTC","24520582282","Order","408-1766989-4386762","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Abu Dhabi","","","90.99","0","0","-9.10","-11.03","0","0","70.86"
"26 Mar 2025 10:35:08 PM UTC","24520582282","Order","402-3749378-9129927","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Dubai","","","90.99","0","0","-9.10","-11.03","0","0","70.86"
"26 Mar 2025 10:57:25 PM UTC","24520582282","Order","404-3725595-0368340","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","2","amazon.ae","Amazon","Abu Dhabi","","","181.98","3.00","-3.00","-18.20","-22.05","0","0","141.73"
"27 Mar 2025 1:05:57 PM UTC","24534688382","Refund","405-7204898-4074717","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Ajman","","","-59.99","0","0","4.80","0","0","0","-55.19"
"27 Mar 2025 3:06:40 PM UTC","24534688382","Order","407-3689028-6573940","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"27 Mar 2025 3:55:45 PM UTC","24534688382","Order","403-6144666-8832322","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Dubai","","","49.99","0","0","-5.00","-9.45","0","0","35.54"
"27 Mar 2025 9:19:13 PM UTC","24534688382","Order","406-0418100-6196355","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"27 Mar 2025 9:23:08 PM UTC","24534688382","Order","171-9452190-6873140","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Dubai","","","49.99","0","0","-5.00","-9.45","0","0","35.54"
"27 Mar 2025 10:21:35 PM UTC","24534688382","Order","404-2839111-2801906","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"27 Mar 2025 10:27:54 PM UTC","24534688382","Order","405-0382367-7428344","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Sharjah","","","49.99","0","0","-5.00","-9.45","0","0","35.54"
"27 Mar 2025 10:55:44 PM UTC","24534688382","Order","408-3464808-2321936","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"27 Mar 2025 11:31:04 PM UTC","24534688382","Order","171-1282080-2778756","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"27 Mar 2025 11:31:41 PM UTC","24534688382","Order","407-3279937-4746715","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Abu Dhabi","","","49.99","0","0","-5.00","-9.45","0","0","35.54"
"27 Mar 2025 11:37:54 PM UTC","24534688382","Order","407-9570487-7641912","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Dubai","","","49.99","0.75","-0.75","-5.00","-9.45","0","0","35.54"
"28 Mar 2025 12:04:47 AM UTC","24534688382","Order","408-1898957-7188356","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Sharjah","","","90.99","1.00","-1.00","-9.10","-11.03","0","0","70.86"
"28 Mar 2025 1:05:44 AM UTC","24534688382","Transfer","","","To account ending with: 721","","","","","","","0","0","0","0","0","0","-547.91","-547.91"
"28 Mar 2025 6:11:19 AM UTC","24534688382","Order","407-5573479-8340356","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","أم القيوين","","","59.99","2.00","0","-6.00","-12.50","0","0","43.49"
"28 Mar 2025 6:20:21 AM UTC","24534688382","Order","406-4598940-9545105","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Dubai","","","90.99","0","0","-9.10","-11.03","0","0","70.86"
"28 Mar 2025 7:09:15 PM UTC","24544057432","Order","404-0044473-5612345","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Fujairah","","","59.99","2.00","-2.00","-6.00","-10.50","0","0","43.49"
"28 Mar 2025 8:13:34 PM UTC","24544057432","Order","405-8176620-6033934","H1-TUMM-Y2MI","GEEEKART Electric Nail Clipper 2-in-1 with 3 Speeds Nail Clipper Electric With LED Light Type-C Charging Ultra Lightweight Low Noise Easy Elderly Chil","1","amazon.ae","Amazon","Dubai","","","79.00","5.00","-5.00","-6.32","-9.45","0","0","63.23"
"28 Mar 2025 11:26:35 PM UTC","24544057432","Order","402-2723619-4873924","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Dubai","","","49.99","0","0","-5.00","-9.45","0","0","35.54"
"28 Mar 2025 11:29:55 PM UTC","24544057432","Order","402-5398610-2895526","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"29 Mar 2025 2:15:31 AM UTC","24544057432","Transfer","","","To account ending with: 721","","","","","","","0","0","0","0","0","0","-525.17","-525.17"
"29 Mar 2025 6:09:29 PM UTC","24544057432","Order","405-9615541-0604304","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","10.00","0","-6.00","-20.50","0","0","43.49"
"29 Mar 2025 10:27:57 PM UTC","24544057432","Order","406-1493881-4332357","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Abu Dhabi","","","49.99","3.00","0","-5.00","-12.45","0","0","35.54"
"29 Mar 2025 11:28:30 PM UTC","24544057432","Order","403-1660200-9097923","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Dubai","","","49.99","0","0","-5.00","-9.45","0","0","35.54"
"30 Mar 2025 12:04:23 AM UTC","24544057432","Order","402-9733004-3253916","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"30 Mar 2025 7:13:59 AM UTC","24544057432","Order","405-5907299-3080358","H1-TUMM-Y2MI","GEEEKART Electric Nail Clipper 2-in-1 with 3 Speeds Nail Clipper Electric With LED Light Type-C Charging Ultra Lightweight Low Noise Easy Elderly Chil","2","amazon.ae","Amazon","Abu Dhabi","","","158.00","5.00","-5.00","-12.64","-18.90","0","0","126.46"
"30 Mar 2025 7:55:51 AM UTC","24544057432","Order","407-9409365-8721905","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Umm Al Quwain","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"30 Mar 2025 5:04:55 PM UTC","24544057432","Order","405-4662061-5392342","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Al Ain","","","59.99","0.75","-0.75","-6.00","-10.50","0","0","43.49"
"30 Mar 2025 5:09:53 PM UTC","24544057432","Order","405-4366026-8321902","H1-TUMM-Y2MI","GEEEKART Electric Nail Clipper 2-in-1 with 3 Speeds Nail Clipper Electric With LED Light Type-C Charging Ultra Lightweight Low Noise Easy Elderly Chil","1","amazon.ae","Amazon","Dubai","","","79.00","5.00","-5.00","-6.32","-14.45","0","5.00","63.23"
"30 Mar 2025 5:27:44 PM UTC","24544057432","Order","405-0407373-3990732","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Dubai","","","90.99","0.75","-0.75","-9.10","-11.03","0","0","70.86"
"30 Mar 2025 5:41:41 PM UTC","24544057432","Order","404-9865873-2061936","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","3","amazon.ae","Amazon","Dubai","","","272.97","3.00","-3.00","-27.30","-33.08","0","0","212.59"
"30 Mar 2025 6:36:16 PM UTC","24544057432","Order","171-1654456-7476369","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Abu Dhabi","","","59.99","10.00","0","-6.00","-20.50","0","0","43.49"
"30 Mar 2025 8:21:21 PM UTC","24544057432","Refund","405-4366026-8321902","H1-TUMM-Y2MI","GEEEKART Electric Nail Clipper 2-in-1 with 3 Speeds Nail Clipper Electric With LED Light Type-C Charging Ultra Lightweight Low Noise Easy Elderly Chil","1","amazon.ae","Amazon","Dubai","","","-79.00","-5.00","5.00","6.32","5.00","0","-5.00","-72.68"
"30 Mar 2025 9:03:58 PM UTC","24544057432","Order","171-5601153-0509115","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Al Ain","","","90.99","0","0","-9.10","-11.03","0","0","70.86"
"30 Mar 2025 9:11:44 PM UTC","24544057432","Order","405-8485794-1308349","0V-8J8R-75X7","GEEEKART 500g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless,Transparent Solar Cure Sunlight Activated Resinfor D","1","amazon.ae","Amazon","Abu Dhabi","","","75.99","0","0","-7.60","-10.50","0","0","57.89"
"30 Mar 2025 9:30:09 PM UTC","24544057432","Order","404-5708818-1549162","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"30 Mar 2025 10:04:01 PM UTC","24544057432","Order","404-5647233-4408306","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","3","amazon.ae","Amazon","Dubai","","","272.97","1.50","-1.50","-27.30","-33.08","0","0","212.59"
"30 Mar 2025 10:07:40 PM UTC","24544057432","Order","402-9575318-3137939","H1-TUMM-Y2MI","GEEEKART Electric Nail Clipper 2-in-1 with 3 Speeds Nail Clipper Electric With LED Light Type-C Charging Ultra Lightweight Low Noise Easy Elderly Chil","1","amazon.ae","Amazon","أبوظبي","","","79.00","0","0","-6.32","-9.45","0","0","63.23"
"30 Mar 2025 10:15:18 PM UTC","24544057432","Order","406-2046360-3459561","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Dubai","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"30 Mar 2025 10:30:43 PM UTC","24544057432","Order","406-9807014-6021137","H1-TUMM-Y2MI","GEEEKART Electric Nail Clipper 2-in-1 with 3 Speeds Nail Clipper Electric With LED Light Type-C Charging Ultra Lightweight Low Noise Easy Elderly Chil","1","amazon.ae","Amazon","Dubai","","","79.00","0","0","-6.32","-9.45","0","0","63.23"
"30 Mar 2025 10:38:51 PM UTC","24544057432","Order","404-4125279-2254769","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","Dubai","","","90.99","4.66","0","-9.10","-15.69","0","0","70.86"
"31 Mar 2025 8:50:50 AM UTC","24551779692","Order","407-9215083-3591563","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Al Ain","","","49.99","1.67","-1.67","-5.00","-9.45","0","0","35.54"
"31 Mar 2025 3:54:59 PM UTC","24551779692","Order","406-9354171-9095561","21-I1N0-CUS8","GEEEKART Epoxy Resin Beginner's Kit, 36oz/1064ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorat","1","amazon.ae","Amazon","الفجيرة","","","90.99","5.00","-5.00","-9.10","-11.03","0","0","70.86"
"31 Mar 2025 4:44:40 PM UTC","24551779692","Order","405-7046649-4793934","G8-NOGZ-0KSP","GEEEKART Epoxy Resin Beginner's Kit, 18oz/532ml Non Toxic Epoxy Resin Clear Casting Resin Set, 1:1 Ratio Epoxy Resin for Wood, Jewellery Art, Decorati","1","amazon.ae","Amazon","Ras Al Khaimah","","","59.99","0","0","-6.00","-10.50","0","0","43.49"
"31 Mar 2025 4:48:29 PM UTC","24551779692","Order","403-3646224-2611501","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Dubai","","","49.99","0","0","-5.00","-9.45","0","0","35.54"
"31 Mar 2025 5:00:15 PM UTC","24551779692","Order","406-4452313-0837951","Y1-W3R5-BXO4","GEEEKART 300g UV Resin, Upgraded UV Resin Kit with Fast Curing Crystal Clear High Gloss Odourless Transparent Solar Cure Sunlight Activated Resin for","1","amazon.ae","Amazon","Dubai","","","49.99","5.00","0","-5.00","-14.45","0","0","35.54"
